nodenumber,    x-coordinate,    y-coordinate,turb-kinetic-energy
        35, 2.345050595E-01, 1.999999918E-02, 3.085454613E+00
        36, 2.343434376E-01, 1.999999888E-02, 3.092461705E+00
        37, 2.341818264E-01, 1.999999948E-02, 3.099469244E+00
        38, 2.340202045E-01, 1.999999918E-02, 3.106476367E+00
        39, 2.338585792E-01, 1.999999858E-02, 3.113483548E+00
        40, 2.336969679E-01, 1.999999918E-02, 3.120490789E+00
        41, 2.335353566E-01, 1.999999978E-02, 3.127498269E+00
        42, 2.333737314E-01, 1.999999918E-02, 3.134505391E+00
        43, 2.332121280E-01, 1.999999918E-02, 3.141511917E+00
        44, 2.330505096E-01, 1.999999918E-02, 3.148519278E+00
        45, 2.328888914E-01, 1.999999918E-02, 3.155526400E+00
        46, 2.327272730E-01, 1.999999918E-02, 3.162533641E+00
        47, 2.325656548E-01, 1.999999918E-02, 3.169541061E+00
        48, 2.324040365E-01, 1.999999918E-02, 3.176548302E+00
        49, 2.322424181E-01, 1.999999918E-02, 3.183555514E+00
        50, 2.320807999E-01, 1.999999918E-02, 3.190562688E+00
        51, 2.319191998E-01, 1.999999944E-02, 3.194752976E+00
        52, 2.317575793E-01, 1.999999918E-02, 3.195271939E+00
        53, 2.315959584E-01, 1.999999888E-02, 3.195790917E+00
        54, 2.314343375E-01, 1.999999858E-02, 3.196309865E+00
        55, 2.312727304E-01, 1.999999948E-02, 3.196828842E+00
        56, 2.311111095E-01, 1.999999918E-02, 3.197347820E+00
        57, 2.309494851E-01, 1.999999858E-02, 3.197866797E+00
        58, 2.307878814E-01, 1.999999978E-02, 3.198385835E+00
        59, 2.306262571E-01, 1.999999918E-02, 3.198904753E+00
        60, 2.304646544E-01, 1.999999918E-02, 3.199423671E+00
        61, 2.303030371E-01, 1.999999918E-02, 3.199942827E+00
        62, 2.301414196E-01, 1.999999918E-02, 3.200461745E+00
        63, 2.299798020E-01, 1.999999918E-02, 3.200980783E+00
        64, 2.298181847E-01, 1.999999918E-02, 3.201499760E+00
        65, 2.296565672E-01, 1.999999918E-02, 3.202018738E+00
        66, 2.294949497E-01, 1.999999918E-02, 3.202537775E+00
        67, 2.293333322E-01, 1.999999918E-02, 3.203056544E+00
        68, 2.291717297E-01, 1.999999918E-02, 3.203575663E+00
        69, 2.290101164E-01, 1.999999959E-02, 3.203067288E+00
        70, 2.288484917E-01, 1.999999903E-02, 3.201599479E+00
        71, 2.286868683E-01, 1.999999858E-02, 3.200131714E+00
        72, 2.285252568E-01, 1.999999918E-02, 3.198664129E+00
        73, 2.283636454E-01, 1.999999978E-02, 3.197196543E+00
        74, 2.282020203E-01, 1.999999918E-02, 3.195728779E+00
        75, 2.280403951E-01, 1.999999858E-02, 3.194260955E+00
        76, 2.278787985E-01, 1.999999918E-02, 3.192793369E+00
        77, 2.277171871E-01, 1.999999978E-02, 3.191325903E+00
        78, 2.275555619E-01, 1.999999918E-02, 3.189858079E+00
        79, 2.273939436E-01, 1.999999918E-02, 3.188390374E+00
        80, 2.272323254E-01, 1.999999918E-02, 3.186922669E+00
        81, 2.270707070E-01, 1.999999918E-02, 3.185455024E+00
        82, 2.269090888E-01, 1.999999918E-02, 3.183987260E+00
        83, 2.267474704E-01, 1.999999918E-02, 3.182519615E+00
        84, 2.265858670E-01, 1.999999918E-02, 3.181052059E+00
        85, 2.264242487E-01, 1.999999918E-02, 3.179584384E+00
        86, 2.262626305E-01, 1.999999918E-02, 3.178116657E+00
        87, 2.261010079E-01, 1.999999881E-02, 3.176403902E+00
        88, 2.259393972E-01, 1.999999948E-02, 3.174528211E+00
        89, 2.257777722E-01, 1.999999888E-02, 3.172652274E+00
        90, 2.256161606E-01, 1.999999948E-02, 3.170776606E+00
        91, 2.254545389E-01, 1.999999918E-02, 3.168900669E+00
        92, 2.252929355E-01, 1.999999918E-02, 3.167024970E+00
        93, 2.251313240E-01, 1.999999978E-02, 3.165149331E+00
        94, 2.249696990E-01, 1.999999918E-02, 3.163273335E+00
        95, 2.248080806E-01, 1.999999918E-02, 3.161397457E+00
        96, 2.246464624E-01, 1.999999918E-02, 3.159521580E+00
        97, 2.244848440E-01, 1.999999918E-02, 3.157645702E+00
        98, 2.243232258E-01, 1.999999918E-02, 3.155769944E+00
        99, 2.241616074E-01, 1.999999918E-02, 3.153894067E+00
       100, 2.240000041E-01, 1.999999918E-02, 3.152018487E+00
