nodenumber,    x-coordinate,    y-coordinate,turb-kinetic-energy
        70, 2.288484917E-01, 3.999999924E-02, 1.916635960E+00
        71, 2.286868751E-01, 3.999999955E-02, 1.894073248E+00
        72, 2.285252568E-01, 3.999999953E-02, 1.871510521E+00
        73, 2.283636402E-01, 3.999999984E-02, 1.848947868E+00
        74, 2.282020203E-01, 3.999999954E-02, 1.826385185E+00
        75, 2.280404020E-01, 3.999999955E-02, 1.803822488E+00
        76, 2.278787985E-01, 3.999999954E-02, 1.781261832E+00
        77, 2.277171802E-01, 3.999999954E-02, 1.758699089E+00
        78, 2.275555620E-01, 3.999999954E-02, 1.736136436E+00
        79, 2.273939436E-01, 3.999999953E-02, 1.713573694E+00
        80, 2.272323254E-01, 3.999999954E-02, 1.691011012E+00
        81, 2.270707070E-01, 3.999999954E-02, 1.668448269E+00
        82, 2.269090888E-01, 3.999999955E-02, 1.645885572E+00
        83, 2.267474704E-01, 3.999999953E-02, 1.623322919E+00
        84, 2.265858662E-01, 3.999999938E-02, 1.600762263E+00
        85, 2.264242554E-01, 4.000000074E-02, 1.578199610E+00
        86, 2.262626305E-01, 3.999999954E-02, 1.555636829E+00
        87, 2.261010079E-01, 3.999999879E-02, 1.537680387E+00
        88, 2.259393905E-01, 3.999999894E-02, 1.522790842E+00
        89, 2.257777722E-01, 3.999999895E-02, 1.507901296E+00
        90, 2.256161606E-01, 4.000000014E-02, 1.493011735E+00
        91, 2.254545406E-01, 3.999999984E-02, 1.478122145E+00
        92, 2.252929355E-01, 3.999999954E-02, 1.463233963E+00
        93, 2.251313173E-01, 3.999999954E-02, 1.448344395E+00
        94, 2.249696990E-01, 3.999999955E-02, 1.433454812E+00
        95, 2.248080806E-01, 3.999999954E-02, 1.418565243E+00
        96, 2.246464624E-01, 3.999999954E-02, 1.403675675E+00
        97, 2.244848440E-01, 3.999999955E-02, 1.388786107E+00
        98, 2.243232258E-01, 3.999999953E-02, 1.373896539E+00
        99, 2.241616074E-01, 3.999999953E-02, 1.359006971E+00
       100, 2.240000024E-01, 3.999999923E-02, 1.344118774E+00
