nodenumber,    x-coordinate,    y-coordinate,velocity-magnitude
        44, 2.330505096E-01, 1.999999918E-02, 4.698240638E+00
        45, 2.328888914E-01, 1.999999918E-02, 4.661398888E+00
        46, 2.327272730E-01, 1.999999918E-02, 4.624557257E+00
        47, 2.325656548E-01, 1.999999918E-02, 4.587715745E+00
        48, 2.324040365E-01, 1.999999918E-02, 4.550874174E+00
        49, 2.322424181E-01, 1.999999918E-02, 4.514032304E+00
        50, 2.320807999E-01, 1.999999918E-02, 4.477190763E+00
        51, 2.319191998E-01, 1.999999944E-02, 4.451532997E+00
        52, 2.317575793E-01, 1.999999918E-02, 4.440448672E+00
        53, 2.315959584E-01, 1.999999888E-02, 4.429363847E+00
        54, 2.314343375E-01, 1.999999858E-02, 4.418279290E+00
        55, 2.312727304E-01, 1.999999948E-02, 4.407194972E+00
        56, 2.311111095E-01, 1.999999918E-02, 4.396110415E+00
        57, 2.309494851E-01, 1.999999858E-02, 4.385025740E+00
        58, 2.307878814E-01, 1.999999978E-02, 4.373941541E+00
        59, 2.306262571E-01, 1.999999918E-02, 4.362856627E+00
        60, 2.304646544E-01, 1.999999918E-02, 4.351773262E+00
        61, 2.303030371E-01, 1.999999918E-02, 4.340688705E+00
        62, 2.301414196E-01, 1.999999918E-02, 4.329604149E+00
        63, 2.299798020E-01, 1.999999918E-02, 4.318519592E+00
        64, 2.298181847E-01, 1.999999918E-02, 4.307434916E+00
        65, 2.296565672E-01, 1.999999918E-02, 4.296350598E+00
        66, 2.294949497E-01, 1.999999918E-02, 4.285266042E+00
        67, 2.293333322E-01, 1.999999918E-02, 4.274181426E+00
        68, 2.291717297E-01, 1.999999918E-02, 4.263097771E+00
        69, 2.290101164E-01, 1.999999959E-02, 4.258837000E+00
        70, 2.288484917E-01, 1.999999903E-02, 4.260946751E+00
        71, 2.286868683E-01, 1.999999858E-02, 4.263056755E+00
        72, 2.285252568E-01, 1.999999918E-02, 4.265166700E+00
        73, 2.283636454E-01, 1.999999978E-02, 4.267276883E+00
        74, 2.282020203E-01, 1.999999918E-02, 4.269386649E+00
        75, 2.280403951E-01, 1.999999858E-02, 4.271496654E+00
        76, 2.278787985E-01, 1.999999918E-02, 4.273606539E+00
        77, 2.277171871E-01, 1.999999978E-02, 4.275716782E+00
        78, 2.275555619E-01, 1.999999918E-02, 4.277826548E+00
        79, 2.273939436E-01, 1.999999918E-02, 4.279936433E+00
        80, 2.272323254E-01, 1.999999918E-02, 4.282046318E+00
        81, 2.270707070E-01, 1.999999918E-02, 4.284156442E+00
        82, 2.269090888E-01, 1.999999918E-02, 4.286266327E+00
        83, 2.267474704E-01, 1.999999918E-02, 4.288376451E+00
        84, 2.265858670E-01, 1.999999918E-02, 4.290486217E+00
        85, 2.264242487E-01, 1.999999918E-02, 4.292596102E+00
        86, 2.262626305E-01, 1.999999918E-02, 4.294705987E+00
        87, 2.261010079E-01, 1.999999881E-02, 4.299695313E+00
        88, 2.259393972E-01, 1.999999948E-02, 4.306601375E+00
        89, 2.257777722E-01, 1.999999888E-02, 4.313507438E+00
        90, 2.256161606E-01, 1.999999948E-02, 4.320413470E+00
        91, 2.254545389E-01, 1.999999918E-02, 4.327319622E+00
        92, 2.252929355E-01, 1.999999918E-02, 4.334225059E+00
        93, 2.251313240E-01, 1.999999978E-02, 4.341131091E+00
        94, 2.249696990E-01, 1.999999918E-02, 4.348037243E+00
        95, 2.248080806E-01, 1.999999918E-02, 4.354943275E+00
        96, 2.246464624E-01, 1.999999918E-02, 4.361849427E+00
        97, 2.244848440E-01, 1.999999918E-02, 4.368755579E+00
        98, 2.243232258E-01, 1.999999918E-02, 4.375661492E+00
        99, 2.241616074E-01, 1.999999918E-02, 4.382567644E+00
       100, 2.240000041E-01, 1.999999918E-02, 4.389472961E+00
