nodenumber,    x-coordinate,    y-coordinate,velocity-magnitude
        40, 2.336969601E-01, 6.000000073E-02, 4.014963061E+00
        41, 2.335353417E-01, 6.000000073E-02, 3.942975789E+00
        42, 2.333737235E-01, 6.000000073E-02, 3.870988548E+00
        43, 2.332121199E-01, 6.000000073E-02, 3.799007952E+00
        44, 2.330505017E-01, 6.000000073E-02, 3.727020800E+00
        45, 2.328888816E-01, 6.000000029E-02, 3.655033290E+00
        46, 2.327272617E-01, 5.999999984E-02, 3.583046079E+00
        47, 2.325656416E-01, 5.999999939E-02, 3.511058837E+00
        48, 2.324040294E-01, 6.000000094E-02, 3.439071700E+00
        49, 2.322424110E-01, 6.000000095E-02, 3.367084287E+00
        50, 2.320807852E-01, 5.999999900E-02, 3.295096964E+00
        51, 2.319191898E-01, 6.000000098E-02, 3.229712926E+00
        52, 2.317575688E-01, 6.000000008E-02, 3.172918253E+00
        53, 2.315959539E-01, 6.000000073E-02, 3.116123930E+00
        54, 2.314343304E-01, 5.999999918E-02, 3.059329376E+00
        55, 2.312727207E-01, 6.000000118E-02, 3.002535090E+00
        56, 2.311111031E-01, 6.000000117E-02, 2.945740640E+00
        57, 2.309494823E-01, 6.000000028E-02, 2.888946220E+00
        58, 2.307878665E-01, 6.000000073E-02, 2.832151771E+00
        59, 2.306262490E-01, 6.000000073E-02, 2.775357395E+00
        60, 2.304646465E-01, 6.000000073E-02, 2.718568057E+00
        61, 2.303030289E-01, 6.000000073E-02, 2.661773652E+00
        62, 2.301414115E-01, 6.000000073E-02, 2.604979187E+00
        63, 2.299797923E-01, 6.000000028E-02, 2.548184752E+00
        64, 2.298181799E-01, 6.000000162E-02, 2.491390437E+00
        65, 2.296565548E-01, 5.999999961E-02, 2.434595838E+00
        66, 2.294949348E-01, 5.999999894E-02, 2.377801418E+00
        67, 2.293333250E-01, 6.000000095E-02, 2.321007103E+00
        68, 2.291717150E-01, 5.999999899E-02, 2.264217839E+00
        69, 2.290100992E-01, 5.999999955E-02, 2.214965523E+00
        70, 2.288484828E-01, 6.000000007E-02, 2.172752418E+00
        71, 2.286868722E-01, 6.000000206E-02, 2.130539432E+00
        72, 2.285252530E-01, 6.000000184E-02, 2.088326305E+00
        73, 2.283636321E-01, 6.000000117E-02, 2.046113223E+00
        74, 2.282020138E-01, 6.000000118E-02, 2.003900245E+00
        75, 2.280403955E-01, 6.000000118E-02, 1.961687073E+00
        76, 2.278787905E-01, 6.000000073E-02, 1.919477984E+00
        77, 2.277171721E-01, 6.000000073E-02, 1.877264887E+00
        78, 2.275555539E-01, 6.000000073E-02, 1.835051849E+00
        79, 2.273939355E-01, 6.000000073E-02, 1.792838752E+00
        80, 2.272323207E-01, 6.000000162E-02, 1.750625744E+00
        81, 2.270706989E-01, 6.000000073E-02, 1.708412603E+00
        82, 2.269090788E-01, 6.000000028E-02, 1.666199520E+00
        83, 2.267474707E-01, 6.000000296E-02, 1.623986527E+00
        84, 2.265858530E-01, 5.999999916E-02, 1.581777260E+00
        85, 2.264242347E-01, 5.999999917E-02, 1.539564218E+00
        86, 2.262626226E-01, 6.000000078E-02, 1.497351155E+00
        87, 2.261010042E-01, 6.000000079E-02, 1.462603269E+00
        88, 2.259393810E-01, 5.999999949E-02, 1.432823673E+00
        89, 2.257777648E-01, 6.000000006E-02, 1.403044049E+00
        90, 2.256161431E-01, 5.999999918E-02, 1.373264473E+00
        91, 2.254545341E-01, 6.000000162E-02, 1.343484960E+00
        92, 2.252929257E-01, 6.000000029E-02, 1.313708127E+00
        93, 2.251313107E-01, 6.000000118E-02, 1.283928558E+00
        94, 2.249696907E-01, 6.000000073E-02, 1.254148968E+00
        95, 2.248080725E-01, 6.000000073E-02, 1.224369392E+00
        96, 2.246464540E-01, 6.000000073E-02, 1.194589794E+00
        97, 2.244848358E-01, 6.000000073E-02, 1.164810240E+00
        98, 2.243232191E-01, 6.000000118E-02, 1.135030657E+00
        99, 2.241616026E-01, 6.000000162E-02, 1.105251119E+00
       100, 2.239999907E-01, 5.999999939E-02, 1.075474232E+00
