nodenumber,    x-coordinate,    y-coordinate,velocity-magnitude
        74, 2.280403948E-01, 7.999999565E-02, 1.173305824E+00
        75, 2.278787981E-01, 7.999999804E-02, 1.139854077E+00
        76, 2.277171802E-01, 7.999999818E-02, 1.106399264E+00
        77, 2.275555619E-01, 7.999999818E-02, 1.072944418E+00
        78, 2.273939435E-01, 7.999999818E-02, 1.039489541E+00
        79, 2.272323253E-01, 7.999999818E-02, 1.006034695E+00
        80, 2.270707142E-01, 8.000000072E-02, 9.725798499E-01
        81, 2.269090917E-01, 7.999999923E-02, 9.391250014E-01
        82, 2.267474769E-01, 8.000000050E-02, 9.056701977E-01
        83, 2.265858739E-01, 8.000000061E-02, 8.722184077E-01
        84, 2.264242439E-01, 7.999999650E-02, 8.387635220E-01
        85, 2.262626254E-01, 7.999999640E-02, 8.053087154E-01
        86, 2.261010112E-01, 7.999999787E-02, 7.820681087E-01
        87, 2.259393991E-01, 8.000000005E-02, 7.656280936E-01
        88, 2.257777718E-01, 7.999999684E-02, 7.491880148E-01
        89, 2.256161606E-01, 7.999999938E-02, 7.327480637E-01
        90, 2.254545393E-01, 7.999999833E-02, 7.163080042E-01
        91, 2.252929355E-01, 7.999999818E-02, 6.998695340E-01
        92, 2.251313244E-01, 8.000000072E-02, 6.834295224E-01
        93, 2.249696918E-01, 7.999999565E-02, 6.669894662E-01
        94, 2.248080806E-01, 7.999999818E-02, 6.505494704E-01
        95, 2.246464690E-01, 8.000000057E-02, 6.341094756E-01
        96, 2.244848373E-01, 7.999999580E-02, 6.176694352E-01
        97, 2.243232191E-01, 7.999999580E-02, 6.012293939E-01
        98, 2.241616011E-01, 7.999999594E-02, 5.847893991E-01
        99, 2.240000005E-01, 7.999999692E-02, 5.683509056E-01
