nodenumber,    x-coordinate,    y-coordinate,turb-kinetic-energy
        38, 2.340202045E-01, 1.999999918E-02, 3.099181294E+00
        39, 2.338585792E-01, 1.999999858E-02, 3.107960105E+00
        40, 2.336969679E-01, 1.999999918E-02, 3.116739154E+00
        41, 2.335353566E-01, 1.999999978E-02, 3.125518203E+00
        42, 2.333737314E-01, 1.999999918E-02, 3.134297013E+00
        43, 2.332121280E-01, 1.999999918E-02, 3.143075228E+00
        44, 2.330505096E-01, 1.999999918E-02, 3.151854038E+00
        45, 2.328888914E-01, 1.999999918E-02, 3.160633206E+00
        46, 2.327272730E-01, 1.999999918E-02, 3.169412136E+00
        47, 2.325656548E-01, 1.999999918E-02, 3.178191006E+00
        48, 2.324040365E-01, 1.999999918E-02, 3.186969966E+00
        49, 2.322424181E-01, 1.999999918E-02, 3.195748895E+00
        50, 2.320807999E-01, 1.999999918E-02, 3.204527795E+00
        51, 2.319191998E-01, 1.999999944E-02, 3.209812172E+00
        52, 2.317575793E-01, 1.999999918E-02, 3.210541993E+00
        53, 2.315959584E-01, 1.999999888E-02, 3.211271793E+00
        54, 2.314343375E-01, 1.999999858E-02, 3.212001562E+00
        55, 2.312727304E-01, 1.999999948E-02, 3.212731600E+00
        56, 2.311111095E-01, 1.999999918E-02, 3.213461161E+00
        57, 2.309494851E-01, 1.999999858E-02, 3.214190960E+00
        58, 2.307878814E-01, 1.999999978E-02, 3.214920998E+00
        59, 2.306262571E-01, 1.999999918E-02, 3.215650797E+00
        60, 2.304646544E-01, 1.999999918E-02, 3.216380596E+00
        61, 2.303030371E-01, 1.999999918E-02, 3.217110395E+00
        62, 2.301414196E-01, 1.999999918E-02, 3.217840195E+00
        63, 2.299798020E-01, 1.999999918E-02, 3.218570173E+00
        64, 2.298181847E-01, 1.999999918E-02, 3.219299912E+00
        65, 2.296565672E-01, 1.999999918E-02, 3.220029712E+00
        66, 2.294949497E-01, 1.999999918E-02, 3.220759481E+00
        67, 2.293333322E-01, 1.999999918E-02, 3.221489519E+00
        68, 2.291717297E-01, 1.999999918E-02, 3.222219251E+00
        69, 2.290101164E-01, 1.999999959E-02, 3.221822560E+00
        70, 2.288484917E-01, 1.999999903E-02, 3.220374137E+00
        71, 2.286868683E-01, 1.999999858E-02, 3.218925744E+00
        72, 2.285252568E-01, 1.999999918E-02, 3.217477322E+00
        73, 2.283636454E-01, 1.999999978E-02, 3.216029108E+00
        74, 2.282020203E-01, 1.999999918E-02, 3.214580715E+00
        75, 2.280403951E-01, 1.999999858E-02, 3.213132262E+00
        76, 2.278787985E-01, 1.999999918E-02, 3.211683989E+00
        77, 2.277171871E-01, 1.999999978E-02, 3.210235715E+00
        78, 2.275555619E-01, 1.999999918E-02, 3.208787203E+00
        79, 2.273939436E-01, 1.999999918E-02, 3.207338929E+00
        80, 2.272323254E-01, 1.999999918E-02, 3.205890417E+00
        81, 2.270707070E-01, 1.999999918E-02, 3.204441965E+00
        82, 2.269090888E-01, 1.999999918E-02, 3.202993751E+00
        83, 2.267474704E-01, 1.999999918E-02, 3.201545298E+00
        84, 2.265858670E-01, 1.999999918E-02, 3.200097084E+00
        85, 2.264242487E-01, 1.999999918E-02, 3.198648632E+00
        86, 2.262626305E-01, 1.999999918E-02, 3.197200380E+00
        87, 2.261010079E-01, 1.999999881E-02, 3.195508614E+00
        88, 2.259393972E-01, 1.999999948E-02, 3.193655252E+00
        89, 2.257777722E-01, 1.999999888E-02, 3.191801369E+00
        90, 2.256161606E-01, 1.999999948E-02, 3.189947963E+00
        91, 2.254545389E-01, 1.999999918E-02, 3.188094378E+00
        92, 2.252929355E-01, 1.999999918E-02, 3.186240911E+00
        93, 2.251313240E-01, 1.999999978E-02, 3.184387326E+00
        94, 2.249696990E-01, 1.999999918E-02, 3.182533622E+00
        95, 2.248080806E-01, 1.999999918E-02, 3.180680156E+00
        96, 2.246464624E-01, 1.999999918E-02, 3.178826571E+00
        97, 2.244848440E-01, 1.999999918E-02, 3.176972866E+00
        98, 2.243232258E-01, 1.999999918E-02, 3.175119281E+00
        99, 2.241616074E-01, 1.999999918E-02, 3.173265755E+00
       100, 2.240000041E-01, 1.999999918E-02, 3.171412349E+00
